Marka;Seri;Model;Yil;Yakit;Vites;Motor Hacmi;Motor Gücü;Km;Ilan Tarihi;Fiyat
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2003   ; Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;230000; 16 Kasım 2020   ;78500
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;48500; 16 Kasım 2020   ;269000
 Audi   ; A7   ; 2.0 TFSI   ; 2017   ; Benzin   ; Yarı Otomatik   ; 1984 cc   ; 252 hp   ;71000; 16 Kasım 2020   ;860000
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Attraction   ; 2008   ; Benzin   ; Düz   ; 1390 cc   ; 125 hp   ;183000; 16 Kasım 2020   ;135000
 Audi   ; A4   ; A4 Sedan 1.6   ; 2006   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;277000; 16 Kasım 2020   ;109900
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2000   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 101 hp   ;349000; 16 Kasım 2020   ;55950
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;298000; 16 Kasım 2020   ;218000
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Ambiente   ; 2009   ; Benzin   ; Düz   ; 1390 cc   ; 125 hp   ;121000; 16 Kasım 2020   ;155000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;179000; 16 Kasım 2020   ;189000
 Audi   ; A4   ; A4 Sedan 2.0 TDI Dynamic   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;116000; 15 Kasım 2020   ;413000
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Ambition   ; 2008   ; Benzin   ; Yarı Otomatik   ; 1390 cc   ; 125 hp   ;289000; 15 Kasım 2020   ;145000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;221000; 15 Kasım 2020   ;235000
 Audi   ; A3   ; A3 Sportback 30 TFSI Dynamic   ; 2020   ; Benzin   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 126 - 150 HP   ;1177; 15 Kasım 2020   ;356500
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambition   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;130000; 15 Kasım 2020   ;236000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2008   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;225000; 15 Kasım 2020   ;187000
 Audi   ; A3   ; A3 Cabrio 1.4 TFSI Attraction   ; 2014   ; Benzin   ; Yarı Otomatik   ; 1395 cc   ; 140 hp   ;104000; 15 Kasım 2020   ;345000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;159000; 15 Kasım 2020   ;228000
 Audi   ; A4   ; A4 Sedan 2.0 TDI Quattro Dynamic   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;59000; 15 Kasım 2020   ;487500
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Ambition   ; 2013   ; Benzin   ; Düz   ; 1390 cc   ; 125 hp   ;135200; 15 Kasım 2020   ;232500
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Attraction   ; 2008   ; Benzin   ; Yarı Otomatik   ; 1201 - 1400 cm3   ; 101 - 125 HP   ;240000; 15 Kasım 2020   ;121000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2008   ; Dizel   ; Otomatik   ; 1968 cc   ; 140 hp   ;275000; 15 Kasım 2020   ;199999
 Audi   ; A3   ; A3 Sportback 1.2 TFSI Attraction   ; 2012   ; Benzin   ; Düz   ; 1197 cc   ; 105 hp   ;126000; 15 Kasım 2020   ;136000
 Audi   ; A4   ; A4 Sedan 1.4 TFSI   ; 2016   ; Benzin   ; Yarı Otomatik   ; 1395 cc   ; 150 hp   ;130000; 15 Kasım 2020   ;397000
 Audi   ; A4   ; A4 Sedan 1.6   ; 2006   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;147000; 15 Kasım 2020   ;146000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2014   ; Dizel   ; Otomatik   ; 1968 cc   ; 150 hp   ;150000; 15 Kasım 2020   ;278000
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Attraction   ; 2010   ; Benzin   ; Düz   ; 1390 cc   ; 125 hp   ;188000; 15 Kasım 2020   ;128750
 Audi   ; A4   ; A4 Sedan 1.8 TFSI   ; 2011   ; Benzin   ; Otomatik   ; 1798 cc   ; 120 hp   ;192000; 15 Kasım 2020   ;193500
 Audi   ; A4   ; A4 Sedan 2.0 TDI Sport   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;102000; 15 Kasım 2020   ;519000
 Audi   ; A4   ; A4 Sedan 1.6   ; 2008   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;290000; 15 Kasım 2020   ;125000
 Audi   ; A5   ; A5 Sportback 2.0 TDI   ; 2012   ; Dizel   ; Otomatik   ; 1968 cc   ; 177 hp   ;297000; 15 Kasım 2020   ;265000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 126 - 150 HP   ;151000; 18 Kasım 2020   ;267500
 Audi   ; A3   ; A3 Sportback 1.6 TDI Dynamic   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;49000; 15 Kasım 2020   ;295900
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;68000; 15 Kasım 2020   ;280000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;99000; 15 Kasım 2020   ;253900
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;64000; 15 Kasım 2020   ;169500
 Audi   ; A3   ; A3 Sedan 1.6 TDI Design Line   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;60000; 15 Kasım 2020   ;341000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Dynamic   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 116 hp   ;73000; 15 Kasım 2020   ;308000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2010   ; Dizel   ; Otomatik   ; 1968 cc   ; 170 hp   ;235000; 15 Kasım 2020   ;270000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Dynamic   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;120000; 15 Kasım 2020   ;289500
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;191000; 15 Kasım 2020   ;202000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;73450; 15 Kasım 2020   ;230000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;90000; 15 Kasım 2020   ;280000
 Audi   ; A6   ; A6 Sedan 1.9 TDI   ; 2004   ; Dizel   ; Otomatik   ; 1896 cc   ; 130 hp   ;247000; 15 Kasım 2020   ;115500
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;90000; 15 Kasım 2020   ;249000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2010   ; Dizel   ; Otomatik   ; 1968 cc   ; 170 hp   ;315000; 15 Kasım 2020   ;245000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;106000; 18 Kasım 2020   ;262000
 Audi   ; A5   ; A5 Sportback 1.4 TFSI   ; 2018   ; Benzin   ; Yarı Otomatik   ; 1201 - 1400 cm3   ; 126 - 150 HP   ;42000; 15 Kasım 2020   ;670000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;170000; 15 Kasım 2020   ;545000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Otomatik   ; 1968 cc   ; 177 hp   ;119500; 15 Kasım 2020   ;310000
 Audi   ; A4   ; A4 Sedan 2.0 TDI Advanced   ; 2020   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;70; 15 Kasım 2020   ;680000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2014   ; Dizel   ; Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;171000; 15 Kasım 2020   ;235000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;130000; 15 Kasım 2020   ;298850
 Audi   ; A4   ; A4 Sedan 2.0 TDI Design   ; 2018   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;67000; 15 Kasım 2020   ;530000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;152000; 15 Kasım 2020   ;285000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;166500; 15 Kasım 2020   ;277000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Sport Line   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;105000; 14 Kasım 2020   ;318750
 Audi   ; A3   ; A3 Sedan 1.6 TDI Design Line   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;69000; 14 Kasım 2020   ;312500
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;185000; 14 Kasım 2020   ;237500
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;129000; 14 Kasım 2020   ;230000
 Audi   ; A3   ; A3 Sportback 1.6 FSI   ; 2007   ; Benzin   ; Düz   ; 1595 cc   ; 115 hp   ;224500; 14 Kasım 2020   ;100000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;228000; 14 Kasım 2020   ;262000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;113000; 14 Kasım 2020   ;275000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2013   ; Dizel   ; Otomatik   ; 1968 cc   ; 150 hp   ;250000; 19 Kasım 2020   ;235000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Sport Line   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;79000; 14 Kasım 2020   ;316500
 Audi   ; A3   ; A3 Sportback 1.6 FSI   ; 2007   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 115 hp   ;238000; 14 Kasım 2020   ;120000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Ambiente   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;123000; 14 Kasım 2020   ;265000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;127000; 14 Kasım 2020   ;244500
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2013   ; Dizel   ; Otomatik   ; 1968 cc   ; 150 hp   ;377000; 14 Kasım 2020   ;211500
 Audi   ; A3   ; A3 Sedan 1.6 TDI Sport Line   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;95000; 14 Kasım 2020   ;287500
 Audi   ; A4   ; A4 Sedan 1.8 TFSI   ; 2012   ; Benzin   ; Otomatik   ; 1798 cc   ; 160 hp   ;137000; 14 Kasım 2020   ;175000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Otomatik   ; 1968 cc   ; 150 hp   ;124000; 14 Kasım 2020   ;305000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Dynamic   ; 2019   ; Dizel   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;14507; 14 Kasım 2020   ;359900
 Audi   ; A5   ; A5 Sportback 2.0 TDI   ; 2011   ; Dizel   ; Otomatik   ; 1968 cc   ; 142 hp   ;270000; 14 Kasım 2020   ;298750
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambition   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;125000; 14 Kasım 2020   ;256500
 Audi   ; A4   ; A4 Sedan 2.0 TDI Quattro Dynamic   ; 2018   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;80000; 14 Kasım 2020   ;527500
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 151 - 175 HP   ;195000; 14 Kasım 2020   ;249950
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2011   ; LPG & Benzin   ; Yarı Otomatik   ; 1595 cc   ; 102 hp   ;166000; 14 Kasım 2020   ;167500
 Audi   ; A8   ; 3.0 TDI Quattro Long   ; 2012   ; Dizel   ; Yarı Otomatik   ; 2501 - 3000 cm3   ; 226 - 250 HP   ;250000; 14 Kasım 2020   ;514000
 Audi   ; RS   ; RS6   ; 2020   ; Benzin   ; Otomatik   ; 3501 - 4000 cm3   ; 576 - 600 HP   ;600; 14 Kasım 2020   ;4250000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;150000; 14 Kasım 2020   ;195000
 Audi   ; A3   ; A3 Sportback 1.8 Ambiente   ; 1998   ; LPG & Benzin   ; Otomatik   ; 1781 cc   ; 125 hp   ;350000; 14 Kasım 2020   ;50000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;89500; 14 Kasım 2020   ;248500
 Audi   ; A7   ; 2.0 TFSI   ; 2016   ; Benzin   ; Yarı Otomatik   ; 1984 cc   ; 252 hp   ;109000; 14 Kasım 2020   ;884000
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2006   ; Benzin   ; Otomatik   ; 1595 cc   ; 102 hp   ;92500; 14 Kasım 2020   ;139000
 Audi   ; A3   ; A3 Sportback 1.6 Sportback Attraction   ; 2012   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;146500; 14 Kasım 2020   ;153250
 Audi   ; A4   ; A4 Sedan 1.4 TFSI   ; 2016   ; Benzin   ; Yarı Otomatik   ; 1395 cc   ; 150 hp   ;110000; 14 Kasım 2020   ;380000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2008   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;322000; 14 Kasım 2020   ;159000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;130000; 19 Kasım 2020   ;255000
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Ambition   ; 2010   ; Benzin   ; Yarı Otomatik   ; 1390 cc   ; 125 hp   ;160500; 14 Kasım 2020   ;164500
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;170000; 14 Kasım 2020   ;175000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;117481; 14 Kasım 2020   ;238000
 Audi   ; A4   ; A4 Sedan 1.6   ; 2002   ; Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;215000; 14 Kasım 2020   ;98000
 Audi   ; A4   ; A4 Sedan 1.6   ; 2004   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;278000; 14 Kasım 2020   ;86900
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2014   ; Dizel   ; Otomatik   ; 1968 cc   ; 177 hp   ;150000; 14 Kasım 2020   ;517500
 Audi   ; A4   ; A4 Sedan 1.4 TFSI   ; 2016   ; Benzin   ; Yarı Otomatik   ; 1201 - 1400 cm3   ; 126 - 150 HP   ;131000; 14 Kasım 2020   ;312000
 Audi   ; A4   ; A4 Sedan 1.6   ; 1995   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 101 hp   ;173000; 14 Kasım 2020   ;67000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;222000; 14 Kasım 2020   ;238000
 Audi   ; 80 Serisi   ; 1.9 TD   ; 1992   ; Dizel   ; Düz   ; 1896 cc   ; 75 hp   ;400000; 14 Kasım 2020   ;38500
 Audi   ; A4   ; A4 Sedan 2.0   ; 2005   ; Benzin   ; Otomatik   ; 1984 cc   ; 130 hp   ;250000; 14 Kasım 2020   ;105000
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Ambition   ; 2009   ; Benzin   ; Düz   ; 1390 cc   ; 125 hp   ;195000; 20 Kasım 2020   ;139000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;172000; 14 Kasım 2020   ;225000
 Audi   ; A4   ; A4 Sedan 2.0 TDI Dynamic   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;50000; 14 Kasım 2020   ;460000
 Audi   ; A4   ; A4 Sedan 1.6   ; 2004   ; Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;243000; 14 Kasım 2020   ;89900
 Audi   ; A4   ; A4 Sedan 1.8 TFSI   ; 2011   ; LPG & Benzin   ; Otomatik   ; 1798 cc   ; 120 hp   ;250000; 14 Kasım 2020   ;179999
 Audi   ; 100 Serisi   ; 2.0 D   ; 1983   ; Dizel   ; Düz   ; 1986 cc   ; 70 hp   ;292000; 14 Kasım 2020   ;30000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Attraction   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;99000; 14 Kasım 2020   ;260000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Otomatik   ; 1968 cc   ; 190 hp   ;200000; 14 Kasım 2020   ;338000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Otomatik   ; 1968 cc   ; 150 hp   ;86000; 14 Kasım 2020   ;345000
 Audi   ; A3   ; A3 Sportback 1.6 Sportback Attraction   ; 2009   ; LPG & Benzin   ; Düz   ; 1595 cc   ; 102 hp   ;210000; 14 Kasım 2020   ;146000
 Audi   ; A3   ; A3 Sportback 1.5 TFSI   ; 2020   ; Benzin   ; Yarı Otomatik   ; 1498 cc   ; 150 hp   ;2250; 14 Kasım 2020   ;375000
 Audi   ; A6   ; A6 Sedan 2.0 TDI Quattro   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;90593; 14 Kasım 2020   ;725000
 Audi   ; A4   ; A4 Sedan 1.8 T   ; 2000   ; Benzin   ; Otomatik   ; 1781 cc   ; 150 hp   ;425000; 14 Kasım 2020   ;65000
 Audi   ; A5   ; A5 Sportback 2.0 TDI Quattro   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;143000; 14 Kasım 2020   ;430000
 Audi   ; A3   ; A3 Sedan 1.6 TDI Dynamic   ; 2016   ; Dizel   ; Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;240000; 14 Kasım 2020   ;222000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;97500; 14 Kasım 2020   ;370000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;112000; 14 Kasım 2020   ;323000
 Audi   ; A3   ; A3 Sportback 35 TFSI Design   ; 2019   ; Benzin   ; Yarı Otomatik   ; 1200 cm3' e kadar   ; 101 - 125 HP   ;10000; 14 Kasım 2020   ;322900
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2004   ; Benzin   ; Otomatik   ; 1595 cc   ; 102 hp   ;172000; 14 Kasım 2020   ;102900
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;170000; 14 Kasım 2020   ;165900
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;99500; 14 Kasım 2020   ;605000
 Audi   ; A5   ; A5 Sportback 2.0 TDI Quattro Advanced   ; 2020   ; Dizel   ; Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;20542; 14 Kasım 2020   ;855000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;205000; 14 Kasım 2020   ;325000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;168000; 14 Kasım 2020   ;286500
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2008   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;285000; 14 Kasım 2020   ;137000
 Audi   ; A4   ; A4 Sedan 2.0 TDI Advanced   ; 2020   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;7500; 14 Kasım 2020   ;627500
 Audi   ; A7   ; 3.0 TDI   ; 2014   ; Dizel   ; Yarı Otomatik   ; 2967 cc   ; 272 hp   ;198000; 19 Kasım 2020   ;785000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;152000; 14 Kasım 2020   ;279000
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2004   ; Benzin   ; Otomatik   ; 1595 cc   ; 102 hp   ;171500; 13 Kasım 2020   ;104000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;170000; 13 Kasım 2020   ;289000
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;187000; 13 Kasım 2020   ;280000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 176 - 200 HP   ;120000; 13 Kasım 2020   ;418500
 Audi   ; A3   ; A3 Sedan 1.6 TDI Dynamic   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 116 hp   ;107000; 13 Kasım 2020   ;285000
 Audi   ; A6   ; A6 Sedan 2.0 TDI Quattro   ; 2018   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;24000; 19 Kasım 2020   ;899900
 Audi   ; A4   ; A4 Sedan 2.0 TDI Quattro Dynamic   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;76500; 13 Kasım 2020   ;417500
 Audi   ; A3   ; A3 Sportback 1.4 TFSI Attraction   ; 2009   ; Benzin   ; Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;39000; 18 Kasım 2020   ;173900
 Audi   ; A6   ; A6 Sedan 3.0 TDI Quattro   ; 2009   ; Dizel   ; Yarı Otomatik   ; 2501 - 3000 cm3   ; 226 - 250 HP   ;290000; 13 Kasım 2020   ;179750
 Audi   ; A3   ; A3 Sportback 1.6 Attraction   ; 2009   ; Benzin   ; Yarı Otomatik   ; 1595 cc   ; 102 hp   ;237000; 13 Kasım 2020   ;145000
 Audi   ; A4   ; A4 Sedan 1.4 TFSI   ; 2018   ; Benzin   ; Yarı Otomatik   ; 1395 cc   ; 150 hp   ;29500; 13 Kasım 2020   ;480000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;82500; 13 Kasım 2020   ;575000
 Audi   ; A7   ; 3.0 TDI   ; 2011   ; Dizel   ; Yarı Otomatik   ; 2967 cc   ; 245 hp   ;230000; 13 Kasım 2020   ;480000
 Audi   ; A4   ; A4 Sedan 1.9 TDI   ; 2004   ; Dizel   ; Otomatik   ; 1896 cc   ; 130 hp   ;290000; 13 Kasım 2020   ;79900
 Audi   ; A4   ; A4 Sedan 1.8 TFSI   ; 2011   ; Benzin   ; Düz   ; 1798 cc   ; 120 hp   ;246500; 13 Kasım 2020   ;167500
 Audi   ; A4   ; A4 Sedan 2.0 TDI   ; 2006   ; Dizel   ; Otomatik   ; 1968 cc   ; 140 hp   ;278000; 13 Kasım 2020   ;155000
 Audi   ; A6   ; A6 Sedan 2.0 TFSI Quattro   ; 2017   ; Benzin   ; Yarı Otomatik   ; 1984 cc   ; 252 hp   ;107618; 13 Kasım 2020   ;682000
 Audi   ; A4   ; A4 Sedan 2.0 TDI Quattro Dynamic   ; 2018   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;33522; 13 Kasım 2020   ;600000
 Audi   ; A6   ; A6 Sedan 2.0 TDI   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1968 cc   ; 190 hp   ;87304; 13 Kasım 2020   ;519000
 Audi   ; A3   ; A3 Sportback 35 TFSI Sport   ; 2020   ; Benzin   ; Yarı Otomatik   ; 1498 cc   ; 150 hp   ;350; 13 Kasım 2020   ;375000
 Audi   ; A3   ; A3 Sportback 1.6 TDI Attraction   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 110 hp   ;106500; 13 Kasım 2020   ;244500
 Audi   ; A3   ; A3 Sportback 1.6 TDI Ambiente   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;132900; 13 Kasım 2020   ;226900
